"battery_power","blue","clock_speed","dual_sim","fc","four_g","int_memory","m_dep","mobile_wt","n_cores","pc","px_height","px_width","ram","sc_h","sc_w","talk_time","three_g","touch_screen","wifi","price_range","battery_power_group","clock_speed_group","fc_group","int_memory_group","m_dep_group","mobile_wt_group","pc_group","px_height_group","px_width_group","sc_h_group","sc_w_group","talk_time_group"
1136,"1",1.6,"0",15,"0",32,0.5,150,"6",19,961,1030,"2048",10,3,8,"1","1","1","3","2","2","3","2","2","2","4","2","1","1","0","1"
719,"1",0.5,"1",0,"1",23,0.4,113,"6",9,431,1727,"2048",14,9,12,"1","1","1","3","0","0","0","1","1","1","2","1","4","3","2","2"
733,"1",0.6,"1",0,"0",63,0.3,105,"7",10,950,1739,"512",17,4,9,"1","0","1","0","0","0","0","4","1","1","2","2","4","4","1","1"
1946,"0",2.7,"1",8,"0",8,0.3,123,"8",19,647,1849,"2048",6,0,2,"1","0","0","3","4","4","2","0","1","1","4","1","4","0","0","0"
1230,"1",1.6,"0",0,"1",48,0.7,111,"7",2,1960,1963,"1024",18,17,16,"1","1","1","2","2","2","0","3","3","1","0","4","4","4","4","3"
1577,"0",1,"1",0,"1",64,0.1,105,"3",7,116,1432,"2048",7,3,7,"1","1","1","3","3","1","0","4","0","1","1","0","3","0","0","1"
1514,"1",1.4,"0",3,"1",12,0.6,138,"3",4,306,538,"1024",15,3,15,"1","0","1","0","3","1","0","0","2","2","1","0","0","3","0","3"
579,"1",2.5,"0",3,"0",7,1,89,"8",10,808,1517,"2048",12,4,11,"0","0","1","2","0","4","0","0","4","0","2","2","3","2","1","2"
574,"1",3,"0",1,"1",30,0.9,126,"2",3,94,1334,"1024",5,3,19,"1","0","0","0","0","4","0","2","4","1","0","0","2","0","0","4"
1072,"1",2.2,"1",6,"0",19,0.4,114,"8",16,380,877,"2048",15,9,16,"0","1","0","2","1","3","1","1","1","1","4","0","1","3","2","3"
843,"0",1.3,"1",1,"0",16,0.9,119,"7",4,593,732,"1024",17,8,14,"0","0","1","1","1","1","0","1","4","1","1","1","0","4","2","3"
1492,"1",1.5,"0",5,"0",11,0.9,85,"3",7,1684,1746,"2048",14,12,19,"0","1","1","3","3","2","1","0","4","0","1","4","4","3","3","4"
1807,"1",2.9,"0",0,"0",16,0.2,125,"3",0,1221,1415,"2048",8,5,17,"0","1","0","3","4","4","0","1","0","1","0","3","3","1","1","4"
909,"1",0.7,"1",7,"0",47,0.1,146,"3",9,410,1643,"1024",14,10,16,"0","1","0","0","1","0","1","3","0","2","2","1","3","3","2","3"
1876,"0",1.3,"1",9,"1",64,1,98,"3",19,600,1211,"2048",17,0,2,"1","1","1","3","4","1","2","4","4","0","4","1","2","4","0","0"
1436,"1",2.4,"1",3,"1",23,0.3,106,"5",4,189,1411,"2048",8,4,8,"1","0","0","2","3","3","0","1","1","1","1","0","3","1","1","1"
1251,"0",0.5,"1",10,"1",29,0.7,133,"6",16,308,591,"1024",11,9,11,"1","0","0","0","2","0","2","2","3","2","4","0","0","2","2","2"
636,"0",0.5,"0",8,"1",28,0.9,152,"2",15,148,742,"2048",15,6,3,"1","0","0","2","0","0","2","2","4","3","3","0","0","3","1","0"
1354,"1",0.7,"1",3,"1",26,0.5,136,"4",6,297,918,"2048",5,1,13,"1","1","0","1","2","0","0","1","2","2","1","0","1","0","0","3"
930,"1",0.5,"1",3,"1",34,0.5,190,"4",16,1050,1726,"2048",7,2,6,"1","0","1","2","1","0","0","2","2","4","4","2","4","0","0","1"
1830,"1",1,"0",7,"1",47,0.3,117,"1",11,1191,1882,"2048",13,10,11,"1","0","0","3","4","1","1","3","1","1","2","3","4","2","2","2"
1424,"0",0.5,"1",16,"1",23,0.6,80,"4",18,1399,1663,"1024",14,11,16,"1","1","1","1","3","0","4","1","2","0","4","3","3","3","3","3"
583,"1",0.9,"1",1,"0",51,0.9,88,"8",2,1658,1794,"1024",16,9,7,"0","1","0","1","0","0","0","3","4","0","0","4","4","3","2","1"
648,"1",0.5,"1",9,"1",54,0.4,109,"5",20,1153,1817,"2048",5,0,13,"1","0","0","3","0","0","2","4","1","1","4","2","4","0","0","3"
1203,"1",0.5,"1",0,"1",11,0.9,109,"2",12,35,510,"1024",17,13,19,"1","1","0","0","2","0","0","0","4","1","3","0","0","4","3","4"
1777,"0",2.2,"1",0,"0",15,0.2,100,"4",7,553,874,"1024",10,8,10,"1","1","0","1","4","3","0","1","0","0","1","1","1","1","2","2"
1299,"1",2.8,"1",0,"0",64,0.5,83,"6",6,46,908,"1024",19,8,5,"1","0","1","1","2","4","0","4","2","0","1","0","1","4","2","0"
1494,"0",1.9,"0",2,"1",47,0.4,129,"2",9,207,1177,"2048",13,1,14,"1","0","0","3","3","2","0","3","1","2","2","0","2","2","0","3"
527,"0",0.7,"1",4,"0",53,0.9,128,"1",11,67,1924,"1024",13,7,13,"0","0","0","0","0","0","1","4","4","2","2","0","4","2","1","3"
793,"1",2.8,"1",1,"1",64,0.4,179,"4",2,818,1006,"2048",12,0,5,"1","1","0","1","0","4","0","4","1","4","0","2","1","2","0","0"
873,"1",0.5,"1",6,"0",8,0.6,152,"7",9,1257,1411,"512",15,8,7,"1","0","1","0","1","0","1","0","2","3","2","3","3","3","2","1"
722,"0",1.1,"0",12,"0",12,1,93,"6",20,138,1371,"2048",13,6,3,"0","0","0","1","0","1","3","0","4","0","4","0","2","2","1","0"
1250,"1",1.5,"0",14,"1",20,0.4,167,"5",18,11,1020,"2048",6,5,6,"1","1","1","2","2","2","3","1","1","3","4","0","1","0","1","1"
1358,"0",1.7,"0",0,"0",60,0.6,147,"3",1,889,1635,"256",14,10,13,"1","0","0","0","2","2","0","4","2","2","0","2","3","3","2","3"
1035,"1",1.9,"1",8,"0",11,1,173,"6",10,831,1709,"1024",17,8,5,"1","1","0","1","1","2","2","0","4","3","2","2","4","4","2","0"
1289,"0",0.8,"1",3,"1",16,0.9,161,"6",17,713,1854,"2048",14,8,20,"1","1","0","3","2","0","0","1","4","3","4","1","4","3","2","4"
1445,"0",2.2,"1",2,"0",37,0.4,82,"2",6,527,1393,"2048",17,16,17,"1","1","1","3","3","3","0","2","1","0","1","1","2","4","4","4"
1702,"1",2.3,"1",12,"1",47,0.6,107,"2",19,1284,1643,"512",10,0,19,"1","0","1","1","4","3","3","3","2","1","4","3","3","1","0","4"
534,"0",0.5,"1",4,"0",2,0.2,85,"5",16,911,1220,"2048",5,3,18,"0","1","1","2","0","0","1","0","0","0","4","2","2","0","0","4"
628,"1",1.8,"0",5,"0",60,0.2,87,"6",6,1047,1534,"1024",12,7,14,"0","1","0","1","0","2","1","4","0","0","1","2","3","2","1","3"
713,"0",1.4,"1",4,"0",53,0.8,98,"1",17,123,1477,"1024",19,18,13,"1","0","1","0","0","1","1","4","3","0","4","0","3","4","4","3"
1207,"0",0.5,"0",0,"0",58,0.3,112,"8",0,406,681,"256",7,3,5,"1","1","0","0","2","0","0","4","1","1","0","1","0","0","0","0"
683,"1",2.1,"0",7,"0",30,0.1,197,"7",8,927,1135,"2048",9,0,15,"0","0","0","1","0","3","1","2","0","4","2","2","2","1","0","3"
594,"1",2.6,"0",1,"0",27,0.1,196,"5",2,407,528,"512",17,5,17,"0","1","1","0","0","4","0","2","0","4","0","1","0","4","1","4"
537,"1",2,"0",1,"1",55,0.3,103,"7",2,1041,1430,"1024",10,5,12,"1","1","1","1","0","3","0","4","1","0","0","2","3","1","1","2"
1565,"1",0.5,"0",0,"0",38,0.1,121,"5",1,781,1364,"256",19,17,7,"1","1","1","0","3","0","0","2","0","1","0","1","2","4","4","1"
1052,"0",0.9,"0",1,"0",6,0.8,195,"4",16,1191,1839,"512",6,1,11,"0","0","1","0","1","0","0","0","3","4","4","3","4","0","0","2"
713,"0",1.6,"0",4,"1",63,0.7,89,"2",8,103,1760,"2048",15,10,12,"1","0","0","1","0","2","1","4","3","0","2","0","4","3","2","2"
1766,"1",0.5,"1",1,"0",16,0.6,141,"5",7,125,1227,"2048",9,7,17,"0","0","1","3","4","0","0","1","2","2","1","0","2","1","1","4"
584,"1",1.7,"1",1,"1",19,0.4,199,"4",4,919,1343,"2048",12,9,17,"1","1","1","3","0","2","0","1","1","4","1","2","2","2","2","4"
1541,"1",1.5,"1",6,"1",5,0.5,109,"4",10,536,1656,"1024",7,3,4,"1","1","1","1","3","2","1","0","2","1","2","1","3","0","0","0"
837,"0",2.4,"1",1,"0",51,0.2,104,"5",15,638,1831,"512",16,6,20,"1","0","1","0","1","3","0","3","0","1","3","1","4","3","1","4"
935,"1",0.5,"1",3,"1",58,0.1,155,"5",12,639,1087,"2048",10,4,9,"1","0","1","2","1","0","0","4","0","3","3","1","1","1","1","1"
665,"1",0.7,"0",0,"1",31,0.1,185,"5",2,496,1804,"512",5,2,15,"1","0","0","0","0","0","0","2","0","4","0","1","4","0","0","3"
680,"1",2.4,"0",13,"1",34,0.4,157,"2",17,686,1418,"2048",15,1,4,"1","1","1","3","0","3","3","2","1","3","4","1","3","3","0","0"
877,"0",1.5,"1",0,"1",17,0.1,195,"7",0,1064,1985,"1024",11,8,9,"1","1","1","1","1","2","0","1","0","4","0","2","4","2","2","1"
1493,"0",1.5,"1",13,"0",53,0.5,102,"5",16,240,1414,"2048",19,15,20,"0","1","1","2","3","2","3","4","2","0","4","0","3","4","4","4"
1762,"0",0.6,"0",3,"1",26,0.1,83,"6",14,525,704,"2048",9,7,4,"1","1","0","2","4","0","0","1","0","0","3","1","0","1","1","0"
842,"1",1.8,"1",4,"0",57,1,124,"3",10,348,730,"1024",8,4,14,"0","1","0","1","1","2","1","4","4","1","2","0","0","1","1","3"
925,"1",2.1,"0",9,"0",56,0.2,196,"1",14,1262,1520,"2048",8,0,5,"1","0","0","2","1","3","2","4","0","4","3","3","3","1","0","0"
1692,"0",2.1,"0",4,"1",2,0.9,106,"1",17,1899,1904,"2048",9,3,7,"1","1","1","3","3","3","1","0","4","1","4","4","4","1","0","1"
1576,"1",2.2,"0",8,"0",5,0.7,139,"3",17,258,789,"2048",5,1,7,"1","1","1","3","3","3","2","0","3","2","4","0","0","0","0","1"
1065,"0",1.7,"1",4,"1",48,0.3,162,"6",8,1188,1948,"256",8,0,12,"1","0","0","0","1","2","1","3","1","3","2","3","4","1","0","2"
958,"1",1.6,"0",9,"1",60,0.4,200,"1",12,730,751,"1024",10,4,19,"1","0","1","0","1","2","2","4","1","4","3","1","0","1","1","4"
623,"1",0.8,"0",6,"1",26,0.3,197,"7",12,484,1238,"1024",10,1,16,"1","0","0","1","0","0","1","1","1","4","3","1","2","1","0","3"
897,"0",1.4,"1",1,"0",17,0.4,171,"1",2,547,1852,"2048",12,3,5,"0","0","1","2","1","1","0","1","1","3","0","1","4","2","0","0"
1110,"0",1.5,"0",4,"1",41,0.1,152,"3",16,800,1455,"2048",16,5,16,"1","0","1","2","2","2","1","3","0","3","4","2","3","3","1","3"
616,"1",2.2,"0",3,"1",21,0.8,150,"7",4,347,513,"2048",17,9,19,"1","0","0","2","0","3","0","1","3","2","1","0","0","4","2","4"
1680,"1",1.2,"1",6,"1",37,0.7,168,"4",7,679,1231,"1024",15,3,2,"1","1","0","1","3","1","1","2","3","3","1","1","2","3","0","0"
1715,"0",1.3,"0",0,"1",12,0.3,94,"8",6,1224,1676,"1024",15,10,5,"1","1","1","2","4","1","0","0","1","0","1","3","3","3","2","0"
983,"0",0.6,"1",0,"1",45,0.1,130,"4",11,948,1205,"2048",5,3,6,"1","0","1","1","1","0","0","3","0","2","2","2","2","0","0","1"
720,"1",0.9,"1",12,"1",14,0.8,165,"4",14,366,1234,"1024",14,7,3,"1","1","0","0","0","0","3","0","3","3","3","0","2","3","1","0"
1660,"0",0.6,"0",2,"1",24,0.8,169,"2",3,223,1777,"2048",12,10,14,"1","1","1","2","3","0","0","1","3","3","0","0","4","2","2","3"
1564,"0",1.5,"1",1,"0",42,0.7,108,"2",2,1619,1962,"2048",7,0,7,"0","1","0","3","3","2","0","3","3","1","0","4","4","0","0","1"
592,"0",0.8,"1",1,"0",52,0.9,103,"7",10,332,970,"1024",5,0,4,"0","0","1","0","0","0","0","4","4","0","2","0","1","0","0","0"
969,"0",1.8,"1",2,"1",44,0.6,158,"3",7,167,909,"512",9,1,8,"1","0","1","0","1","2","0","3","2","3","1","0","1","1","0","1"
1356,"1",0.5,"1",0,"0",35,0.8,131,"1",19,782,951,"2048",5,2,17,"1","1","1","3","2","0","0","2","3","2","4","1","1","0","0","4"
504,"1",1,"0",8,"0",14,0.5,189,"7",9,881,1129,"1024",15,0,10,"1","1","1","0","0","1","2","0","2","4","2","2","2","3","0","2"
1546,"1",0.5,"1",3,"1",6,0.2,101,"1",4,91,1317,"2048",15,11,9,"1","0","0","3","3","0","0","0","0","0","1","0","2","3","3","1"
689,"0",2.9,"1",3,"1",7,0.8,147,"2",6,487,722,"1024",9,0,16,"1","0","0","0","0","4","0","0","3","2","1","1","0","1","0","3"
1685,"0",0.6,"0",14,"0",16,0.6,137,"7",15,120,1429,"512",6,3,17,"0","1","1","0","3","0","3","1","2","2","3","0","3","0","0","4"
1792,"1",1,"0",3,"1",62,0.3,170,"7",8,1626,1913,"2048",18,14,15,"1","0","1","3","4","1","0","4","1","3","2","4","4","4","3","3"
1786,"0",1.2,"0",11,"0",61,0.1,123,"3",14,74,865,"2048",14,11,17,"0","1","0","3","4","1","2","4","0","1","3","0","1","3","3","4"
1944,"0",0.6,"1",9,"1",59,0.2,132,"7",10,634,1079,"512",19,13,3,"1","0","1","0","4","0","2","4","0","2","2","1","1","4","3","0"
1077,"1",2.5,"0",13,"1",49,0.6,131,"4",14,334,1079,"2048",17,11,2,"1","0","1","3","1","4","3","3","2","2","3","0","1","4","3","0"
648,"1",1.8,"0",1,"1",60,0.1,195,"4",4,931,1811,"512",10,3,4,"1","0","0","0","0","2","0","4","0","4","1","2","4","1","0","0"
1702,"1",0.5,"1",8,"0",2,0.6,185,"6",19,921,1351,"256",12,9,3,"0","1","1","0","4","0","2","0","2","4","4","2","2","2","2","0"
1571,"0",2.9,"0",1,"0",30,0.9,150,"7",3,805,956,"512",10,9,4,"0","1","1","0","3","4","0","2","4","2","0","2","1","1","2","0"
856,"1",1.1,"1",14,"1",19,0.7,125,"6",19,1057,1931,"512",17,0,10,"1","0","1","0","1","1","3","1","3","1","4","2","4","4","0","2"
1786,"0",2.6,"0",6,"0",14,1,115,"4",15,616,912,"2048",18,0,14,"1","0","0","3","4","4","1","0","4","1","3","1","1","4","0","3"
914,"1",0.7,"0",1,"1",60,0.9,198,"5",4,740,840,"2048",14,8,5,"1","0","0","3","1","0","0","4","4","4","1","1","1","3","2","0"
1615,"1",2.8,"0",3,"0",9,0.9,117,"1",13,542,678,"2048",8,3,3,"1","1","0","2","3","4","0","0","4","1","3","1","0","1","0","0"
649,"1",1.4,"0",4,"1",19,0.8,190,"7",12,344,1551,"512",18,1,2,"1","1","0","0","0","1","1","1","3","4","3","0","3","4","0","0"
1646,"0",2.5,"0",3,"1",25,0.6,200,"2",5,211,1608,"512",8,6,11,"1","1","0","0","3","4","0","1","2","4","1","0","3","1","1","2"
1189,"1",1.9,"0",5,"0",7,0.5,164,"2",20,79,615,"512",13,10,11,"0","1","0","0","2","2","1","0","2","3","4","0","0","2","2","2"
1043,"0",2.7,"0",3,"0",29,0.2,83,"8",17,887,893,"1024",5,3,8,"1","0","0","0","1","4","0","2","0","0","4","2","1","0","0","1"
1920,"0",0.6,"1",3,"1",19,0.5,131,"3",8,670,1152,"2048",13,0,4,"1","1","0","3","4","0","0","1","2","2","2","1","2","2","0","0"
1220,"1",2.8,"0",1,"0",54,0.7,109,"7",20,383,1249,"1024",6,4,15,"1","0","0","0","2","4","0","4","3","1","4","0","2","0","1","3"
1748,"1",0.5,"1",11,"1",53,0.5,114,"4",20,718,1109,"2048",16,0,9,"1","0","0","2","4","0","2","4","2","1","4","1","2","3","0","1"
907,"1",2.6,"1",7,"0",44,0.2,160,"3",12,144,896,"2048",13,6,8,"0","0","0","3","1","4","1","3","0","3","3","0","1","2","1","1"
1193,"1",2.3,"0",7,"0",20,1,158,"7",13,1442,1904,"1024",7,5,2,"1","0","0","2","2","3","1","1","4","3","3","3","4","0","1","0"
1766,"1",0.5,"1",1,"1",22,0.8,122,"8",4,291,1318,"2048",7,5,16,"1","0","0","3","4","0","0","1","3","1","1","0","2","0","1","3"
1278,"1",1,"0",7,"1",24,0.8,170,"3",16,1352,1775,"2048",6,2,11,"1","1","1","3","2","1","1","1","3","3","4","3","4","0","0","2"
1234,"0",1.7,"1",8,"0",17,0.9,174,"6",15,209,725,"2048",12,9,19,"0","0","1","2","2","2","2","1","4","3","3","0","0","2","2","4"
1961,"1",1.5,"0",10,"0",55,0.5,100,"7",20,861,1888,"2048",14,7,6,"1","1","1","3","4","2","2","4","2","0","4","2","4","3","1","1"
1745,"0",2.9,"0",0,"1",3,0.9,105,"3",0,426,1629,"1024",5,0,2,"1","1","0","1","4","4","0","0","4","1","0","1","3","0","0","0"
1442,"0",0.6,"1",1,"0",27,0.4,127,"5",8,266,642,"512",14,8,7,"1","0","0","0","3","0","0","2","1","1","2","0","0","3","2","1"
1083,"1",2.9,"1",1,"1",39,1,173,"8",2,523,542,"2048",8,6,6,"1","0","1","2","1","4","0","2","4","3","0","1","0","1","1","1"
868,"1",0.9,"0",5,"0",5,0.4,137,"4",7,40,1311,"1024",13,0,2,"0","0","1","0","1","0","1","0","1","2","1","0","2","2","0","0"
864,"0",1.6,"1",0,"1",53,0.3,88,"6",1,262,1436,"256",18,9,10,"1","1","0","0","1","2","0","4","1","0","0","0","3","4","2","2"
1142,"1",1.2,"0",0,"0",2,0.6,114,"6",0,623,769,"1024",7,0,14,"0","1","0","1","2","1","0","0","2","1","0","1","0","0","0","3"
608,"1",0.5,"1",0,"0",64,0.9,94,"4",0,4,1351,"2048",16,8,7,"1","1","1","1","0","0","0","4","4","0","0","0","2","3","2","1"
983,"0",1.8,"0",0,"1",53,0.9,187,"1",4,1001,1176,"1024",17,8,8,"1","1","1","1","1","2","0","4","4","4","1","2","2","4","2","1"
1720,"0",1.6,"0",18,"1",2,0.8,188,"5",20,334,896,"2048",10,5,2,"1","0","1","2","4","2","4","0","3","4","4","0","1","1","1","0"
1802,"1",1.2,"1",8,"0",27,0.5,116,"5",16,453,963,"1024",10,9,7,"1","1","0","2","4","1","2","2","2","1","4","1","1","1","2","1"
591,"0",2.1,"1",18,"1",16,0.5,196,"7",20,952,1726,"512",14,5,4,"1","1","1","0","0","3","4","1","2","4","4","2","4","3","1","0"
1205,"1",2.7,"0",5,"0",10,0.1,163,"6",10,321,1870,"512",18,11,20,"0","1","1","0","2","4","1","0","0","3","2","0","4","4","3","4"
1369,"1",1.7,"1",3,"0",28,0.6,108,"1",18,1451,1469,"2048",16,15,4,"0","0","0","3","2","2","0","2","2","1","4","3","3","3","4","0"
713,"0",0.9,"1",0,"0",42,0.1,94,"1",14,1048,1123,"512",12,10,9,"0","0","1","0","0","0","0","3","0","0","3","2","2","2","2","1"
1082,"0",2.3,"1",11,"0",2,1,101,"4",20,398,724,"2048",12,2,17,"0","1","0","1","1","3","2","0","4","0","4","1","0","2","0","4"
1719,"1",2.1,"1",0,"0",52,0.1,187,"3",1,417,520,"2048",10,1,11,"1","1","1","2","4","3","0","4","0","4","0","1","0","1","0","2"
1544,"0",2.4,"0",18,"1",12,0.1,186,"7",20,470,844,"256",9,4,2,"1","0","1","0","3","3","4","0","0","4","4","1","1","1","1","0"
1090,"1",2.3,"0",1,"1",8,0.6,128,"8",8,1217,1670,"2048",17,3,11,"1","0","1","3","1","3","0","0","2","2","2","3","3","4","0","2"
1991,"0",2.8,"0",3,"1",15,0.1,181,"1",13,298,1037,"1024",8,5,17,"1","1","1","1","4","4","0","1","0","4","3","0","1","1","1","4"
1367,"0",2.9,"0",4,"0",56,0.8,176,"2",6,36,642,"256",6,2,10,"0","1","0","0","2","4","1","4","3","4","1","0","0","0","0","2"
1179,"1",0.5,"0",7,"1",32,0.3,182,"2",12,85,1451,"256",16,5,16,"1","0","0","0","2","0","1","2","1","4","3","0","3","3","1","3"
721,"1",2.7,"1",1,"1",15,0.2,102,"5",18,655,1255,"2048",10,0,5,"1","1","1","3","0","4","0","1","0","0","4","1","2","1","0","0"
1549,"1",1.8,"1",0,"0",62,0.7,91,"4",4,167,990,"512",7,3,9,"1","0","1","0","3","2","0","4","3","0","1","0","1","0","0","1"
1349,"1",2.1,"1",3,"0",46,0.9,134,"6",12,212,623,"2048",11,7,10,"1","0","1","1","2","3","0","3","4","2","3","0","0","2","1","2"
1799,"0",1,"0",1,"1",30,0.6,123,"3",9,617,1386,"256",10,8,10,"1","1","0","0","4","1","0","2","2","1","2","1","2","1","2","2"
1075,"0",0.5,"1",2,"0",11,0.2,122,"1",16,271,1769,"2048",8,3,7,"1","0","0","3","1","0","0","0","0","1","4","0","4","1","0","1"
684,"1",0.9,"1",3,"1",63,1,157,"5",9,159,1738,"2048",17,5,12,"1","1","1","3","0","0","0","4","4","3","2","0","4","4","1","2"
1837,"0",0.5,"0",9,"0",36,0.9,162,"4",20,786,872,"512",14,1,15,"0","0","1","0","4","0","2","2","4","3","4","2","1","3","0","3"
1619,"1",1.9,"0",2,"1",21,0.4,138,"1",9,46,562,"1024",7,2,13,"1","0","0","1","3","2","0","1","1","2","2","0","0","0","0","3"
965,"1",1.4,"0",1,"0",13,0.9,197,"8",2,645,1275,"2048",17,12,15,"1","0","0","2","1","1","0","0","4","4","0","1","2","4","3","3"
730,"0",1.5,"0",9,"0",9,0.7,122,"4",15,1371,1677,"2048",10,8,7,"1","0","1","2","0","2","2","0","3","1","3","3","3","1","2","1"
1361,"1",1.4,"0",1,"0",47,1,169,"5",2,881,1382,"2048",8,7,16,"0","0","1","2","2","1","0","3","4","3","0","2","2","1","1","3"
1494,"0",1.6,"0",3,"1",45,0.8,158,"5",4,449,790,"2048",11,9,4,"1","0","0","3","3","2","0","3","3","3","1","1","0","2","2","0"
1027,"1",0.8,"0",7,"0",18,1,146,"7",11,338,534,"1024",7,4,14,"1","0","1","0","1","0","1","1","4","2","2","0","0","0","1","3"
1807,"0",0.8,"1",0,"1",38,0.2,97,"8",0,1332,1814,"1024",7,6,7,"1","0","0","1","4","0","0","2","0","0","0","3","4","0","1","1"
709,"0",2.4,"1",1,"0",11,0.1,130,"5",11,119,1531,"2048",16,14,3,"0","0","1","3","0","3","0","0","0","2","2","0","3","3","3","0"
689,"0",1.4,"0",2,"0",45,0.5,103,"5",11,256,823,"2048",10,1,10,"1","0","0","3","0","1","0","3","2","0","2","0","1","1","0","2"
955,"1",0.5,"0",2,"0",2,0.6,155,"4",10,428,1254,"1024",14,1,18,"1","1","0","1","1","0","0","0","2","3","2","1","2","3","0","4"
1872,"1",1.9,"0",5,"0",35,0.6,111,"3",14,1546,1879,"2048",15,5,19,"0","0","0","3","4","2","1","2","2","1","3","3","4","3","1","4"
1259,"0",1.2,"1",0,"0",13,0.5,97,"2",0,1210,1989,"256",17,13,4,"1","0","1","0","2","1","0","0","2","0","0","3","4","4","3","0"
695,"0",1.2,"0",1,"1",41,0.4,169,"8",8,789,1211,"2048",5,2,17,"1","1","0","1","0","1","0","3","1","3","2","2","2","0","0","4"
1969,"0",1.2,"1",9,"0",63,0.2,132,"4",11,390,756,"256",10,1,10,"1","1","0","0","4","1","2","4","0","2","2","0","0","1","0","2"
759,"0",2.5,"0",3,"1",39,0.3,162,"2",8,110,1317,"512",6,2,2,"1","0","0","0","0","4","0","2","1","3","2","0","2","0","0","0"
936,"0",1,"0",1,"0",18,0.2,153,"3",18,1330,1686,"2048",12,6,3,"1","1","1","2","1","1","0","1","0","3","4","3","3","2","1","0"
1176,"1",2.1,"0",2,"1",62,0.5,168,"2",10,674,1455,"1024",6,2,17,"1","0","0","1","2","3","0","4","2","3","2","1","3","0","0","4"
1802,"0",2.7,"1",0,"1",10,0.6,101,"7",9,253,590,"512",14,7,3,"1","1","0","0","4","4","0","0","2","0","2","0","0","3","1","0"
772,"0",1,"1",0,"1",23,0.6,97,"7",11,317,1805,"2048",7,0,17,"1","0","0","2","0","1","0","1","2","0","2","0","4","0","0","4"
1318,"1",2.4,"0",1,"1",45,0.1,136,"2",7,183,661,"512",18,3,9,"1","0","1","0","2","3","0","3","0","2","1","0","0","4","0","1"
591,"1",0.5,"1",1,"1",16,0.9,90,"6",17,892,1603,"2048",5,0,5,"1","1","0","3","0","0","0","1","4","0","4","2","3","0","0","0"
569,"1",2.5,"1",0,"0",41,0.3,124,"1",1,388,605,"2048",17,7,4,"0","0","0","1","0","4","0","3","1","1","0","0","0","4","1","0"
764,"0",1,"1",9,"1",45,0.5,124,"8",11,52,539,"1024",19,1,12,"1","0","0","0","0","1","2","3","2","1","2","0","0","4","0","2"
1056,"1",2.1,"1",8,"1",37,0.7,101,"3",11,914,979,"2048",15,5,3,"1","1","1","2","1","3","2","2","3","0","2","2","1","3","1","0"
1982,"1",1.6,"0",2,"1",12,0.2,80,"5",20,287,593,"1024",13,3,14,"1","1","1","1","4","2","0","0","0","0","4","0","0","2","0","3"
1830,"1",0.5,"0",5,"0",14,0.8,160,"6",6,773,1353,"1024",16,3,19,"1","1","1","2","4","0","1","0","3","3","1","1","2","3","0","4"
1122,"0",0.5,"0",0,"1",40,0.3,156,"7",14,675,1163,"1024",9,3,20,"1","1","0","1","2","0","0","3","1","3","3","1","2","1","0","4"
1023,"1",0.7,"0",2,"1",63,0.7,153,"7",8,367,1985,"2048",11,10,7,"1","1","1","3","1","0","0","4","3","3","2","0","4","2","2","1"
1283,"1",2.4,"1",8,"1",33,1,93,"3",15,510,980,"512",17,7,2,"1","1","0","0","2","3","2","2","4","0","3","1","1","4","1","0"
1602,"0",1.6,"1",0,"1",35,0.1,99,"7",7,1325,1800,"1024",18,17,13,"1","0","0","2","3","2","0","2","0","0","1","3","4","4","4","3"
732,"1",1.3,"0",5,"1",32,0.4,163,"8",7,1661,1836,"2048",12,2,5,"1","0","1","3","0","1","1","2","1","3","1","4","4","2","0","0"
1854,"0",0.9,"1",0,"1",33,0.4,195,"1",0,665,718,"1024",14,12,9,"1","0","1","1","4","0","0","2","1","4","0","1","0","3","3","1"
718,"1",1.6,"1",1,"1",30,0.4,93,"3",12,662,997,"1024",10,9,12,"1","1","1","1","0","2","0","2","1","0","3","1","1","1","2","2"
897,"1",2,"0",3,"1",2,0.6,154,"8",10,0,994,"1024",7,5,7,"1","1","0","1","1","3","0","0","2","3","2","0","1","0","1","1"
1405,"0",1.7,"0",0,"0",8,0.3,107,"4",7,284,1036,"2048",19,6,11,"0","1","0","2","3","2","0","0","1","1","1","0","1","4","1","2"
798,"0",0.6,"1",6,"1",21,0.5,110,"2",12,661,1951,"1024",12,2,3,"1","0","0","1","0","0","1","1","2","1","3","1","4","2","0","0"
1035,"1",2.7,"0",1,"0",40,0.2,157,"5",15,757,1912,"2048",14,4,5,"0","1","1","3","1","4","0","3","0","3","3","1","4","3","1","0"
1396,"1",0.6,"0",0,"0",37,0.7,134,"4",15,560,1177,"2048",18,3,19,"0","0","1","2","2","0","0","2","3","2","3","1","2","4","0","4"
1749,"1",0.5,"1",7,"1",49,0.8,178,"1",8,470,775,"2048",5,4,4,"1","0","1","2","4","0","1","3","3","4","2","1","0","0","1","0"
1588,"1",2.5,"0",12,"1",4,0.3,148,"5",20,146,822,"2048",5,3,11,"1","0","0","2","3","4","3","0","1","2","4","0","1","0","0","2"
1600,"0",0.5,"0",1,"1",16,0.3,94,"4",16,1315,1710,"2048",9,5,4,"1","1","0","2","3","0","0","1","1","0","4","3","4","1","1","0"
1522,"0",2.2,"0",4,"0",21,0.7,162,"6",11,533,1696,"2048",15,9,16,"0","0","1","3","3","3","1","1","3","3","2","1","3","3","2","3"
